CRF_NAME,SECTION_NAME,SECTION_INDEX,OBSERVATION_CODE,OBS_INDEX,AFD_PATTERN_KEY,IS_CHECKBOX,ACTIVE
PRIMARY_IRECIST,IRECIST_PREVNEW_TARGET_NODAL_LESIONS,16,REASON_NOT_EVALUABLE_VALUE,12,previousNewNodalLesions[16].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_TARGET_NODAL_LESIONS,16,REASON_NOT_EVALUABLE_COMMENT,13,previousNewNodalLesions[16].unknownComments,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_TARGET_NODAL_LESIONS,16,LESION_COMMENTS,14,previousNewNodalLesions[16].comments,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,LESION_ID,0,newMeasuredNodalLesions.count[17].name,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,LDIAM,1,newMeasuredNodalLesions.count[17].overlay.length,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,MEASUREMENT_UNITS,2,newMeasuredNodalLesions.count[17].overlay.units,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,OVERLAY_IMAGE_RECID,3,newMeasuredNodalLesions.count[17].overlay.imageRecID,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,OVERLAY_IMAGE_SERIES,4,newMeasuredNodalLesions.count[17].overlay.imageTitle,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,OVERLAY_IMAGE_SLICE_NO,5,newMeasuredNodalLesions.count[17].overlay.sliceNumber,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,LESION_LOCATION,6,newMeasuredNodalLesions.count[17].location,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,LESION_LOCATION_DESCRIPTION,7,newMeasuredNodalLesions.count[17].locationDescription,N,Y
PRIMARY_IRECIST,IRECIST_NEW_TARGET_NODAL_LESIONS,17,LESION_COMMENTS,8,newMeasuredNodalLesions.count[17].comments,N,Y
PRIMARY_IRECIST,IRECIST_CALCULATIONS_NEW_TARGET_LESIONS,18,IRECIST_NEW_SUMDIAM,0,irecistCalculations.sum,N,Y
PRIMARY_IRECIST,IRECIST_CALCULATIONS_NEW_TARGET_LESIONS,18,IRECIST_NEW_ACBSD,1,irecistCalculations.actualChangeInSumOfDiameters,N,Y
PRIMARY_IRECIST,IRECIST_CALCULATIONS_NEW_TARGET_LESIONS,18,IRECIST_NEW_ACNSD,2,irecistCalculations.actualChangeFromNadir,N,Y
PRIMARY_IRECIST,IRECIST_CALCULATIONS_NEW_TARGET_LESIONS,18,IRECIST_NEW_NADIR_TIMEPOINT,3,irecistCalculations.timepointUsedForNadir,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_TARGET_ASSESSMENT,19,IRECIST_NEW_TRGRESP,0,irecistOverallNewMeasuredLesionAssessment.value,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_TARGET_ASSESSMENT,19,IRECIST_NEW_TARGET_ASSESSMENT_COMMENTS,1,irecistOverallNewMeasuredLesionAssessment.comments,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,20,IRECIST_NEW_TARGET_OVERRIDE_REASONS_QUESTION,0,OverallNewMeasuredLesionAssessmentSoftEditCheckOverride.overrideReasons[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,20,IRECIST_NEW_TARGET_OVERRIDE_REASONS_VALUE,0,OverallNewMeasuredLesionAssessmentSoftEditCheckOverride.overrideReasons[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,20,IRECIST_NEW_TARGET_OVERRIDE_COMMENTS,1,OverallNewMeasuredLesionAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,LESION_ID,0,previousNewNonMeasuredLesions[21].name,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,FIRST_TP_NAME,1,previousNewNonMeasuredLesions[21].firstMeasuredTimepoint.blindedName,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,LESION_LOCATION,2,previousNewNonMeasuredLesions[21].location,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,LESION_LOCATION_DESCRIPTION,3,previousNewNonMeasuredLesions[21].locationDescription,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,OVERLAY_IMAGE_RECID,4,previousNewNonMeasuredLesions[21].overlay.imageRecID,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,OVERLAY_IMAGE_SERIES,5,previousNewNonMeasuredLesions[21].overlay.imageTitle,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,OVERLAY_IMAGE_SLICE_NO,6,previousNewNonMeasuredLesions[21].overlay.sliceNumber,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,LESION_ASSESSMENT,7,previousNewNonMeasuredLesions[21].assessment,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,CORRESPONDING_IMAGE_RECID,8,previousNewNonMeasuredLesions[21].imageRecId,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,CORRESPONDING_IMAGE_SERIES,9,previousNewNonMeasuredLesions[21].imageName,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,REASON_NOT_EVALUABLE_QUESTION,10,previousNewNonMeasuredLesions[21].lesionReasonNotEvaluableIssues[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,REASON_NOT_EVALUABLE_VALUE,10,previousNewNonMeasuredLesions[21].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,REASON_NOT_EVALUABLE_COMMENT,11,previousNewNonMeasuredLesions[21].unknownComments,N,Y
PRIMARY_IRECIST,IRECIST_PREVNEW_NON_TARGET_LESIONS,21,LESION_COMMENTS,12,previousNewNonMeasuredLesions[21].comments,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,LESION_ID,0,newMeasuredNonNodalLesions[22].name,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,OVERLAY_IMAGE_RECID,1,newMeasuredNonNodalLesions[22].overlay.imageRecID,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,OVERLAY_IMAGE_SERIES,2,newMeasuredNonNodalLesions[22].overlay.imageTitle,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,OVERLAY_IMAGE_SLICE_NO,3,newMeasuredNonNodalLesions[22].overlay.sliceNumber,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,LESION_LOCATION,4,newMeasuredNonNodalLesions[22].location,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,LESION_LOCATION_DESCRIPTION,5,newMeasuredNonNodalLesions[22].locationDescription,N,Y
PRIMARY_IRECIST,IRECIST_NEW_NON_TARGET_LESIONS,22,LESION_COMMENTS,6,newMeasuredNonNodalLesions[22].comments,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_NON_TARGET_ASSESSMENT,23,IRECIST_NEW_NTRGRESP,0,overallNonMeasuredLesionAssessment.value,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_NON_TARGET_ASSESSMENT,23,IRECIST_NEW_NT_ASSESSMENT_COMMENTS,1,overallNonMeasuredLesionAssessment.comments,N,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,24,IRECIST_NEW_NT_OVERRIDE_REASONS_QUESTION,0,OverallNonMeasuredLesionAssessmentSoftEditCheckOverride.overrideReasons[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,24,IRECIST_NEW_NT_OVERRIDE_REASONS_VALUE,0,OverallNonMeasuredLesionAssessmentSoftEditCheckOverride.overrideReasons[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_NEW_LESION_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,24,IRECIST_NEW_NT_OVERRIDE_COMMENTS,1,OverallNonMeasuredLesionAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_IRECIST,FDG_PET,25,PET_RESPONSE,0,petAssessment.value,N,Y
PRIMARY_IRECIST,FDG_PET,25,PET_ASSESSMENT_COMMENTS,1,petAssessment.comments,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVRLRESP,0,overallAssessment.value,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_PD_REASONS_QUESTION,1,overallAssessment.reasonsForPD[0].question,Y,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_PD_REASONS_VALUE,1,overallAssessment.reasonsForPD[0].value,Y,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_PD_COMMENTS,2,overallAssessment.pdComments,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_NE_REASONS_QUESTION,3,overallAssessment.reasonsForUnknown[0].question,Y,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_NE_REASONS_VALUE,3,overallAssessment.reasonsForUnknown[0].value,Y,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_NE_COMMENTS,4,overallAssessment.unknownComments,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_ND_COMMENTS,5,overallAssessment.noDiseaseComments,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS,26,OVL_ASSESSMENT_COMMENTS,6,overallAssessment.comments,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS_SOFT_EDIT_CHECKS,27,OVL_OVERRIDE_REASONS,0,overallAssessmentSoftEditCheckOverride.overrideReasons,N,Y
PRIMARY_IRECIST,RECIST11_OVERALL_ASSESSMENTS_SOFT_EDIT_CHECKS,27,OVL_OVERRIDE_COMMENTS,1,overallAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OVRLRESP,0,irecistOverallAssessment.value,N,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_ICPD_REASONS_QUESTION,1,irecistOverallAssessment.reasonsForiCPD[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_ICPD_REASONS_VALUE,1,irecistOverallAssessment.reasonsForiCPD[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_INE_REASONS_QUESTION,2,irecistOverallAssessment.reasonsForiNE[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_INE_REASONS_VALUE,2,irecistOverallAssessment.reasonsForiNE[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_OTHERS_COMMENTS,3,irecistOverallAssessment.reasonOtherSpecifyComments,N,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE,28,IRECIST_OTR_ASSESSMENT_COMMENTS,4,irecistOverallAssessment.comments,N,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE_SOFT_EDIT_CHECK,29,IRECIST_OTR_OVERRIDE_REASONS_QUESTION,0,irecistOverallAssessmentSoftEditCheckOverride.overrideReasons[0].question,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE_SOFT_EDIT_CHECK,29,IRECIST_OTR_OVERRIDE_REASONS_VALUE,0,irecistOverallAssessmentSoftEditCheckOverride.overrideReasons[0].value,Y,Y
PRIMARY_IRECIST,IRECIST_OVERALL_TUMOR_RESPONSE_SOFT_EDIT_CHECK,29,IRECIST_OTR_OVERRIDE_COMMENTS,1,irecistOverallAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_IRECIST,RECIST11_BASELINE_DISEASE_STATUS,30,NO_BASELINE_DISESE_FLAG,0,baselineDiseaseStatus,N,Y
PRIMARY_IRECIST,TIMEPOINT_COMMENTS,31,TIMEPOINT_COMMENTS,0,generalComments,N,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUES_FLAG,0,imageQualityAssessments.imageQualityAssessmentList[0].hasIssues,N,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUES_FLAG,0,imageQualityAssessments.imageQualityAssessmentList[0].hasIssues,N,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUES_QUESTION,1,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUES_VALUE,1,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_1_QUESTION,1,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_1_VALUE,1,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_COMMENTS,2,imageQualityAssessments.imageQualityAssessmentList[0].imageQualityComments,N,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_2_QUESTION,2,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_2_VALUE,2,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_3_QUESTION,3,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_3_VALUE,3,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_4_QUESTION,4,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_4_VALUE,4,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_5_QUESTION,5,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_5_VALUE,5,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_6_QUESTION,6,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].question,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_6_VALUE,6,imageQualityAssessments.imageQualityAssessmentList[0].issues[0].value,Y,Y
PRIMARY_LUGANO,IMAGE_QUALITY,0,IMAGE_QUALITY_ISSUE_COMMENTS,7,imageQualityAssessments.imageQualityAssessmentList[0].imageQualityComments,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LESION_ID,0,targetNodalLesions[1].name,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LDIAM,1,targetNodalLesions[1].overlay.primaryLength,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LPERP,2,targetNodalLesions[1].overlay.orthogonalLength,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,PPD,3,targetNodalLesions[1].overlay.crossProduct,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,MEASUREMENT_UNITS,4,targetNodalLesions[1].overlay.units,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,OVERLAY_IMAGE_RECID,5,targetNodalLesions[1].overlay.imageRecID,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,OVERLAY_IMAGE_SERIES,6,targetNodalLesions[1].overlay.imageTitle,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,OVERLAY_IMAGE_SLICE_NO,7,targetNodalLesions[1].overlay.sliceNumber,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LESION_LOCATION,8,targetNodalLesions[1].location,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LESION_LOCATION_DESCRIPTION,9,targetNodalLesions[1].locationDescription,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,REASON_NOT_MEASURED,10,targetNodalLesions[1].reasonNoOverlay,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,REASON_PERP_NOT_MEASURED,11,targetNodalLesions[1].overlay.reasonOrthogonalNotMeasured,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,CORRESPONDING_IMAGE_RECID,12,targetNodalLesions[1].imageRecID,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,CORRESPONDING_IMAGE_SERIES,13,targetNodalLesions[1].imageName,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,REASON_NOT_EVALUABLE_QUESTION,14,targetNodalLesions[1].lesionReasonNotEvaluableIssues[0].question,Y,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,REASON_NOT_EVALUABLE_VALUE,14,targetNodalLesions[1].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,REASON_NOT_EVALUABLE_COMMENT,15,targetNodalLesions[1].unknownComments,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_NODES,1,LESION_COMMENTS,16,targetNodalLesions[1].comments,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LESION_ID,0,targetExtraNodalLesions[2].name,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LDIAM,1,targetExtraNodalLesions[2].overlay.primaryLength,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LPERP,2,targetExtraNodalLesions[2].overlay.orthogonalLength,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,PPD,3,targetExtraNodalLesions[2].overlay.crossProduct,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,MEASUREMENT_UNITS,4,targetExtraNodalLesions[2].overlay.units,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,OVERLAY_IMAGE_RECID,5,targetExtraNodalLesions[2].overlay.imageRecID,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,OVERLAY_IMAGE_SERIES,6,targetExtraNodalLesions[2].overlay.imageTitle,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,OVERLAY_IMAGE_SLICE_NO,7,targetExtraNodalLesions[2].overlay.sliceNumber,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LESION_LOCATION,8,targetExtraNodalLesions[2].location,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LESION_LOCATION_DESCRIPTION,9,targetExtraNodalLesions[2].locationDescription,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,REASON_NOT_MEASURED,10,targetExtraNodalLesions[2].reasonNoOverlay,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,REASON_PERP_NOT_MEASURED,11,targetExtraNodalLesions[2].overlay.reasonOrthogonalNotMeasured,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,CORRESPONDING_IMAGE_RECID,12,targetExtraNodalLesions[2].imageRecID,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,CORRESPONDING_IMAGE_SERIES,13,targetExtraNodalLesions[2].imageName,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,REASON_NOT_EVALUABLE_QUESTION,14,targetExtraNodalLesions[2].lesionReasonNotEvaluableIssues[0].question,Y,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,REASON_NOT_EVALUABLE_VALUE,14,targetExtraNodalLesions[2].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,REASON_NOT_EVALUABLE_COMMENT,15,targetExtraNodalLesions[2].unknownComments,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_EXTRA_NODAL,2,LESION_COMMENTS,16,targetExtraNodalLesions[2].comments,N,Y
PRIMARY_LUGANO,LUGANO_TARGET_INDIVIDUAL_CALCULATIONS,3,LUGANO_TIC_LESION_ID,0,targetIndividualCalculations[3].lesionName,N,Y
